,Movie Title,Review,Number of RT Reviews,Year,movie_ID,movie_title,year,genres,avg_rating,numVotes,directorID,director_name
2047,"Faces Places (Visages, villages)",99%,134,2017,,,,,,,,
2048,The Salesman (Forushande),96%,189,2017,,,,,,,,
2049,Logan Lucky,92%,260,2017,tt5439796,Logan Lucky,2017,"Comedy,Crime,Drama",7.0,103450.0,nm0001752,Steven Soderbergh
2050,Logan Lucky,92%,260,2017,tt7269602,Logan Lucky,2017,"Comedy,Talk-Show",6.9,14.0,nm5741914,Chris Stuckmann
2051,My Life as a Zucchini (Ma vie de courgette),98%,129,2017,,,,,,,,
2052,BPM (Beats Per Minute) (120 battements par minute),98%,121,2017,,,,,,,,
2053,The Lego Batman Movie,90%,294,2017,tt4116284,The Lego Batman Movie,2017,"Action,Animation,Comedy",7.3,113552.0,nm0003021,Chris McKay
2054,Lucky,97%,139,2017,tt5859238,Lucky,2017,"Comedy,Drama",7.4,13836.0,nm0002253,John Carroll Lynch
2055,Kedi,98%,116,2017,,,,,,,,
2056,City of Ghosts,98%,101,2017,tt6333056,City of Ghosts,2017,"Documentary,War",7.4,2852.0,nm1292648,Matthew Heineman
2057,A Ghost Story,91%,253,2017,tt6265828,A Ghost Story,2017,"Drama,Fantasy,Romance",6.8,45053.0,nm1108007,David Lowery
2058,Bright Lights: Starring Carrie Fisher and Debbie Reynolds,100%,57,2017,,,,,,,,
2059,Jane,98%,100,2017,tt7137582,Jane,2017,Drama,5.7,9.0,nm1885212,Charles Hood
2060,Jane,98%,100,2017,tt7207238,Jane,2017,"Biography,Documentary",7.8,2827.0,nm0605137,Brett Morgen
2061,The Work,100%,55,2017,tt5836866,The Work,2017,Documentary,7.9,1476.0,"nm2580208,nm0017634",
2062,Dawson City: Frozen Time,100%,52,2017,,,,,,,,
2063,Columbus,97%,115,2017,tt5990474,Columbus,2017,Drama,7.2,10093.0,nm3226379,Kogonada
2064,God's Own Country,97%,114,2017,tt5635086,God's Own Country,2017,"Drama,Romance",7.7,16876.0,nm0497274,Francis Lee
2065,Truman,99%,68,2017,,,,,,,,
2066,Strong Island,100%,46,2017,tt5873150,Strong Island,2017,Documentary,6.4,2809.0,nm3496466,Yance Ford
2067,Your Name. (Kimi No Na Wa.),97%,111,2017,,,,,,,,
2068,After the Storm (Umi yori mo mada fukaku),96%,129,2017,,,,,,,,
2069,Whose Streets?,98%,82,2017,tt6176928,Whose Streets?,2017,Documentary,4.9,922.0,"nm8536938,nm8635060",
2070,Graduation (Bacalaureat),95%,136,2017,,,,,,,,
2071,Good Time,91%,222,2017,tt4846232,Good Time,2017,"Crime,Drama,Thriller",7.3,49917.0,"nm1509478,nm1343394",
2072,Good Time,91%,222,2017,tt7323264,Good Time,2017,"Comedy,Talk-Show",7.2,6.0,nm5741914,Chris Stuckmann
2073,It,85%,348,2017,tt1396484,It,2017,"Horror,Thriller",7.4,343713.0,nm0615592,Andy Muschietti
2074,It,85%,348,2017,tt7311448,It,2017,"Action,Sci-Fi,Short",2.3,25.0,nm8820483,Pyotr Lutsenko
2075,It,85%,348,2017,tt7337052,It,2017,"Comedy,Talk-Show",8.0,10.0,nm5741914,Chris Stuckmann
2076,It,85%,348,2017,tt7512510,It,2017,"Animation,Short",5.0,20.0,nm7702935,Marco Romano
2077,The Meyerowitz Stories (New and Selected),93%,172,2017,tt5536736,The Meyerowitz Stories (New and Selected),2017,"Comedy,Drama",6.9,29276.0,nm0000876,Noah Baumbach
2078,Quest,98%,58,2017,tt4157144,Quest,2017,"Biography,Drama",8.1,94.0,nm1387057,Santiago Rizzo
2079,Quest,98%,58,2017,tt6149818,Quest,2017,"Documentary,Family,Music",7.2,219.0,nm4046336,Jonathan Olshefski
2080,John Wick: Chapter 2,89%,253,2017,tt4425200,John Wick: Chapter 2,2017,"Action,Crime,Thriller",7.5,265382.0,nm0821432,Chad Stahelski
2081,John Wick: Chapter 2,89%,253,2017,tt6885944,John Wick: Chapter 2,2017,Comedy,5.4,5.0,\N,
2082,John Wick: Chapter 2,89%,253,2017,tt7248036,John Wick: Chapter 2,2017,"Comedy,Talk-Show",6.6,12.0,nm5741914,Chris Stuckmann
2083,Dina,98%,57,2017,tt6333058,Dina,2017,Documentary,6.8,516.0,"nm3974804,nm1439692",
2084,The Happiest Day in the Life of Olli Mäki (Hymyilevä mies),98%,53,2017,,,,,,,,
2085,Step,96%,96,2017,tt5758404,Step,2017,Documentary,6.8,726.0,nm3094606,Amanda Lipitz
2086,The Red Turtle (La tortue rouge),93%,159,2017,,,,,,,,
2087,Guardians of the Galaxy Vol. 2,83%,375,2017,tt3896198,Guardians of the Galaxy Vol. 2,2017,"Action,Adventure,Comedy",7.7,456277.0,nm0348181,James Gunn
2088,Guardians of the Galaxy Vol. 2,83%,375,2017,tt6860868,Guardians of the Galaxy Vol. 2,2017,"Comedy,Talk-Show",8.3,29.0,nm1518150,Mike Stoklasa
2089,Guardians of the Galaxy Vol. 2,83%,375,2017,tt7248216,Guardians of the Galaxy Vol. 2,2017,"Comedy,Talk-Show",7.8,10.0,nm5741914,Chris Stuckmann
2090,Guardians of the Galaxy Vol. 2,83%,375,2017,tt7259202,Guardians of the Galaxy Vol. 2,2017,Comedy,6.9,47.0,\N,
2091,In This Corner of the World (Kono sekai no katasumi ni),97%,70,2017,,,,,,,,
2092,Trophy,98%,48,2017,tt6333066,Trophy,2017,Documentary,7.4,475.0,"nm5356362,nm7895182",
2093,"I, Daniel Blake",92%,177,2017,,,,,,,,
2094,Menashe,95%,111,2017,tt6333086,Menashe,2017,Drama,6.5,1424.0,nm2922880,Joshua Z Weinstein
2095,1945,97%,66,2017,tt5815492,1945,2017,Drama,7.2,2256.0,nm0879559,Ferenc Török
2096,The Last Laugh,98%,44,2017,tt7099016,The Last Laugh,2017,"Comedy,Short",8.7,10.0,nm0376941,Paul Hendy
2097,Ex Libris: New York Public Library,97%,63,2017,,,,,,,,
2098,Dolores,98%,41,2017,tt6013154,Dolores,2017,"Biography,Documentary,History",7.0,242.0,nm0105571,Peter Bratt
2099,The Survivalist,98%,41,2017,,,,,,,,
2100,The Breadwinner,95%,97,2017,tt3901826,The Breadwinner,2017,"Animation,Drama,Family",7.7,13390.0,nm1316072,Nora Twomey
2101,Battle of the Sexes,86%,290,2017,tt4622512,Battle of the Sexes,2017,"Biography,Comedy,Drama",6.7,42080.0,"nm0267512,nm0206760",
2102,Battle of the Sexes,86%,290,2017,tt7877514,Battle of the Sexes,2017,"Documentary,History,Music",5.6,5.0,\N,
2103,Raw,91%,174,2017,,,,,,,,
2104,Bombshell: The Hedy Lamarr Story,95%,87,2017,tt6752848,Bombshell: The Hedy Lamarr Story,2017,"Biography,Documentary,History",7.4,2294.0,nm2645944,Alexandra Dean
2105,20th Century Women,89%,213,2017,,,,,,,,
2106,The B-Side: Elsa Dorfman's Portrait Photography,96%,56,2017,,,,,,,,
2107,A Quiet Passion,91%,164,2017,,,,,,,,
2108,Thelma,92%,141,2017,tt6304046,Thelma,2017,"Drama,Fantasy,Horror",7.0,20018.0,nm1258686,Joachim Trier
2109,Stronger,90%,183,2017,tt3881784,Stronger,2017,"Biography,Drama",7.0,32432.0,nm0337773,David Gordon Green
2110,Stronger,90%,183,2017,tt5738152,Stronger,2017,Drama,6.5,19.0,nm8157258,Robin B. Murray
2111,I Called Him Morgan,96%,52,2017,,,,,,,,
2112,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",96%,46,2017,,,,,,,,
2113,The Women's Balcony (Ismach Hatani),96%,46,2017,,,,,,,,
2114,Félicité,96%,45,2017,tt5980798,Félicité,2017,"Drama,Music",6.4,748.0,nm0327120,Alain Gomis
2115,Wind River,87%,232,2017,tt5362988,Wind River,2017,"Crime,Drama,Mystery",7.7,163946.0,nm0792263,Taylor Sheridan
2116,Wind River,87%,232,2017,tt7285618,Wind River,2017,"Comedy,Talk-Show",7.3,6.0,nm5741914,Chris Stuckmann
2117,American Made,86%,252,2017,tt3532216,American Made,2017,"Action,Biography,Comedy",7.2,126602.0,nm0510731,Doug Liman
2118,American Made,86%,252,2017,tt7443516,American Made,2017,"Comedy,Talk-Show",6.0,5.0,nm5741914,Chris Stuckmann
2119,It Comes At Night,87%,230,2017,,,,,,,,
2120,A Monster Calls,86%,250,2017,,,,,,,,
2121,Lady Macbeth,89%,181,2017,,,,,,,,
2122,Darkest Hour,84%,288,2017,tt4555426,Darkest Hour,2017,"Biography,Drama,History",7.4,132547.0,nm0942504,Joe Wright
2123,Girls Trip,90%,157,2017,tt3564472,Girls Trip,2017,"Comedy,Drama",6.2,28494.0,nm0002700,Malcolm D. Lee
2124,Their Finest,90%,155,2017,,,,,,,,
2125,Frantz,91%,131,2017,,,,,,,,
2126,The Lost City of Z,86%,229,2017,,,,,,,,
2127,The Other Side of Hope (Toivon tuolla puolen),92%,98,2017,,,,,,,,
2128,Gook,94%,54,2017,tt6057032,Gook,2017,Drama,7.1,1790.0,nm2014390,Justin Chon
2129,Citizen Jane: Battle for the City,94%,54,2017,,,,,,,,
2130,Abacus: Small Enough to Jail,93%,69,2017,tt7368590,Abacus: Small Enough to Jail,2017,Documentary,8.2,16.0,nm0416945,Steve James
2131,Icarus,94%,47,2017,tt6333060,Icarus,2017,"Documentary,Sport,Thriller",7.9,27817.0,nm2406731,Bryan Fogel
2132,Icarus,94%,47,2017,tt7134262,Icarus,2017,"Action,Crime,Drama",4.6,57.0,nm5961219,Arrius Sorbonne
2133,Icarus,94%,47,2017,tt7787810,Icarus,2017,"Comedy,Drama,Short",7.2,264.0,nm1946809,Nicolas Boucart
2134,All This Panic,94%,47,2017,,,,,,,,
2135,Human Flow,91%,109,2017,tt6573444,Human Flow,2017,Documentary,6.9,1914.0,nm2675885,Weiwei Ai
2136,Okja,86%,212,2017,tt3967856,Okja,2017,"Action,Adventure,Drama",7.3,69807.0,nm0094435,Joon-ho Bong
2137,Detroit,83%,277,2017,tt5390504,Detroit,2017,"Crime,Drama,History",7.4,39048.0,nm0000941,Kathryn Bigelow
2138,Land of Mine (Under Sandet),91%,101,2017,,,,,,,,
2139,Endless Poetry (Poesía Sin Fin),93%,57,2017,,,,,,,,
2140,Maudie,89%,143,2017,,,,,,,,
2141,Prevenge,92%,77,2017,,,,,,,,
2142,School Life,93%,45,2017,,,,,,,,
2143,Clash (Eshtebak),93%,44,2017,,,,,,,,
2144,Silence,83%,261,2017,tt6645460,Silence,2017,"Drama,Short",9.8,10.0,nm8846866,Sudhanshu Mittal
2145,Black Panther,97%,460,2018,tt1825683,Black Panther,2018,"Action,Adventure,Sci-Fi",7.3,483972.0,nm3363032,Ryan Coogler
2146,Black Panther,97%,460,2018,tt8012686,Black Panther,2018,"Comedy,Talk-Show",7.0,12.0,nm5741914,Chris Stuckmann
2147,Black Panther,97%,460,2018,tt8026886,Black Panther,2018,"Comedy,Talk-Show",7.6,21.0,nm1518150,Mike Stoklasa
2148,Black Panther,97%,460,2018,tt8424038,Black Panther,2018,Comedy,6.8,31.0,\N,
2149,Mission: Impossible - Fallout,97%,391,2018,tt4912910,Mission: Impossible - Fallout,2018,"Action,Adventure,Thriller",7.8,221716.0,nm0003160,Christopher McQuarrie
2150,Mission: Impossible - Fallout,97%,391,2018,tt8750486,Mission: Impossible - Fallout,2018,"Comedy,Talk-Show",7.5,18.0,nm5741914,Chris Stuckmann
2151,BlacKkKlansman,96%,390,2018,tt7349662,BlacKkKlansman,2018,"Biography,Crime,Drama",7.5,129767.0,nm0000490,Spike Lee
2152,BlacKkKlansman,96%,390,2018,tt8896232,BlacKkKlansman,2018,"Comedy,Talk-Show",6.3,12.0,nm5741914,Chris Stuckmann
2153,Spider-Man: Into the Spider-Verse,97%,344,2018,tt4633694,Spider-Man: Into the Spider-Verse,2018,"Action,Adventure,Animation",8.5,158889.0,"nm2130108,nm0745247,nm0709056",
2154,Spider-Man: Into the Spider-Verse,97%,344,2018,tt9379642,Spider-Man: Into the Spider-Verse,2018,"Comedy,Talk-Show",7.6,14.0,nm5741914,Chris Stuckmann
2155,Spider-Man: Into the Spider-Verse,97%,344,2018,tt9452534,Spider-Man: Into the Spider-Verse,2018,Talk-Show,7.0,6.0,nm5604534,Tamara Chambers
2156,Roma,96%,352,2018,tt6155172,Roma,2018,Drama,7.8,98162.0,nm0190859,Alfonso Cuarón
2157,A Star Is Born,89%,470,2018,tt1517451,A Star Is Born,2018,"Drama,Music,Romance",7.8,222962.0,nm0177896,Bradley Cooper
2158,A Quiet Place,95%,342,2018,tt6644200,A Quiet Place,2018,"Drama,Horror,Mystery",7.6,286325.0,nm1024677,John Krasinski
2159,A Quiet Place,95%,342,2018,tt8234090,A Quiet Place,2018,"Comedy,Talk-Show",4.9,9.0,nm5741914,Chris Stuckmann
2160,A Quiet Place,95%,342,2018,tt8712674,A Quiet Place,2018,Comedy,7.5,22.0,\N,
2161,Can You Ever Forgive Me?,98%,275,2018,tt4595882,Can You Ever Forgive Me?,2018,"Biography,Comedy,Crime",7.2,23558.0,nm1716636,Marielle Heller
2162,Eighth Grade,99%,251,2018,tt7014006,Eighth Grade,2018,"Comedy,Drama",7.5,37823.0,nm3102998,Bo Burnham
2163,Eighth Grade,99%,251,2018,tt8798794,Eighth Grade,2018,"Comedy,Talk-Show",5.8,5.0,nm5741914,Chris Stuckmann
2164,Paddington 2,100%,226,2018,,,,,,,,
2165,Call Me by Your Name,95%,323,2018,,,,,,,,
2166,Incredibles 2,94%,341,2018,tt3606756,Incredibles 2,2018,"Action,Adventure,Animation",7.7,188940.0,nm0083348,Brad Bird
2167,Incredibles 2,94%,341,2018,tt8567848,Incredibles 2,2018,"Comedy,Talk-Show",7.8,17.0,nm5741914,Chris Stuckmann
2168,The Favourite,93%,361,2018,tt5083738,The Favourite,2018,"Biography,Comedy,Drama",7.7,97724.0,nm0487166,Yorgos Lanthimos
2169,The Favourite,93%,361,2018,tt9304852,The Favourite,2018,Talk-Show,7.2,37.0,\N,
2170,Leave No Trace,100%,213,2018,tt3892172,Leave No Trace,2018,Drama,7.2,30403.0,nm0335138,Debra Granik
2171,Widows,91%,371,2018,tt4218572,Widows,2018,"Crime,Drama,Thriller",7.0,53247.0,nm2588606,Steve McQueen
2172,Won't You Be My Neighbor?,98%,222,2018,tt7681902,Won't You Be My Neighbor?,2018,"Biography,Documentary",8.4,15563.0,nm1365879,Morgan Neville
2173,Shoplifters (Manbiki kazoku),99%,197,2018,,,,,,,,
2174,The Death of Stalin,96%,232,2018,,,,,,,,
2175,The Hate U Give,97%,200,2018,tt5580266,The Hate U Give,2018,"Crime,Drama",7.2,14881.0,nm0863387,George Tillman Jr.
2176,Crazy Rich Asians,91%,318,2018,tt3104988,Crazy Rich Asians,2018,"Comedy,Romance",7.0,84706.0,nm0160840,Jon M. Chu
2177,Crazy Rich Asians,91%,318,2018,tt8815236,Crazy Rich Asians,2018,Talk-Show,7.7,10.0,\N,
2178,Crazy Rich Asians,91%,318,2018,tt8865448,Crazy Rich Asians,2018,"Comedy,Talk-Show",3.7,13.0,nm5741914,Chris Stuckmann
2179,Ant-Man and the Wasp,88%,381,2018,tt5095030,Ant-Man and the Wasp,2018,"Action,Adventure,Comedy",7.1,211826.0,nm0715636,Peyton Reed
2180,Ant-Man and the Wasp,88%,381,2018,tt8617856,Ant-Man and the Wasp,2018,Talk-Show,6.1,9.0,\N,
2181,Ant-Man and the Wasp,88%,381,2018,tt8662164,Ant-Man and the Wasp,2018,"Comedy,Talk-Show",6.4,12.0,nm5741914,Chris Stuckmann
2182,Ant-Man and the Wasp,88%,381,2018,tt9138166,Ant-Man and the Wasp,2018,Comedy,7.5,19.0,\N,
2183,Sorry to Bother You,93%,275,2018,tt5688932,Sorry to Bother You,2018,"Comedy,Fantasy,Sci-Fi",7.0,36426.0,nm1108556,Boots Riley
2184,First Man,87%,399,2018,tt1213641,First Man,2018,"Biography,Drama,History",7.4,108575.0,nm3227090,Damien Chazelle
2185,First Man,87%,399,2018,tt9083806,First Man,2018,Talk-Show,7.8,13.0,\N,
2186,First Man,87%,399,2018,tt9103204,First Man,2018,"Comedy,Talk-Show",5.4,8.0,nm5741914,Chris Stuckmann
2187,Phantom Thread,91%,316,2018,tt7854462,Phantom Thread,2018,"Comedy,Talk-Show",7.4,5.0,nm5741914,Chris Stuckmann
2188,"I, Tonya",89%,350,2018,,,,,,,,
2189,Isle of Dogs,90%,323,2018,tt5104604,Isle of Dogs,2018,"Adventure,Animation,Comedy",7.9,101892.0,nm0027572,Wes Anderson
2190,Isle of Dogs,90%,323,2018,tt8265568,Isle of Dogs,2018,"Comedy,Talk-Show",7.5,6.0,nm5741914,Chris Stuckmann
2191,The Post,88%,364,2018,tt7899916,The Post,2018,Comedy,9.5,8.0,\N,
2192,Free Solo,99%,135,2018,tt7775622,Free Solo,2018,"Documentary,Sport",8.3,21650.0,"nm3011011,nm1888091",
2193,Avengers: Infinity War,85%,423,2018,tt4154756,Avengers: Infinity War,2018,"Action,Adventure,Sci-Fi",8.5,608509.0,"nm0751577,nm0751648",
2194,Avengers: Infinity War,85%,423,2018,tt8207368,Avengers: Infinity War,2018,Game-Show,7.0,5.0,nm7914806,Zach Hamelton
2195,Avengers: Infinity War,85%,423,2018,tt8332526,Avengers: Infinity War,2018,"Comedy,Talk-Show",6.2,32.0,nm5741914,Chris Stuckmann
2196,Avengers: Infinity War,85%,423,2018,tt8351778,Avengers: Infinity War,2018,"Comedy,Talk-Show",8.2,23.0,nm1518150,Mike Stoklasa
2197,Avengers: Infinity War,85%,423,2018,tt8468448,Avengers: Infinity War,2018,"Action,Adventure,Comedy",7.4,7.0,\N,
2198,Avengers: Infinity War,85%,423,2018,tt8844554,Avengers: Infinity War,2018,Comedy,7.5,36.0,\N,
2199,The Rider,97%,166,2018,,,,,,,,
2200,Minding the Gap,100%,102,2018,tt7476236,Minding the Gap,2018,Documentary,8.1,3899.0,nm3294913,Bing Liu
2201,Hereditary,89%,329,2018,tt7784604,Hereditary,2018,"Drama,Horror,Mystery",7.3,139381.0,nm4170048,Ari Aster
2202,Hereditary,89%,329,2018,tt8523760,Hereditary,2018,"Comedy,Talk-Show",6.1,15.0,nm5741914,Chris Stuckmann
2203,Hereditary,89%,329,2018,tt8558366,Hereditary,2018,"Comedy,Talk-Show",8.4,16.0,nm1518150,Mike Stoklasa
2204,McQueen,99%,112,2018,tt6510332,McQueen,2018,"Biography,Documentary",7.9,4175.0,"nm0262167,nm0094524",
2205,Three Identical Strangers,96%,169,2018,tt7664504,Three Identical Strangers,2018,"Biography,Documentary,Drama",7.7,13207.0,nm2268736,Tim Wardle
2206,Summer 1993 (Estiu 1993),100%,85,2018,,,,,,,,
2207,The Old Man & the Gun,92%,249,2018,tt2837574,The Old Man & the Gun,2018,"Biography,Comedy,Crime",6.8,21943.0,nm1108007,David Lowery
2208,The Guilty (Den skyldige),99%,101,2018,,,,,,,,
2209,First Reformed,93%,221,2018,,,,,,,,
2210,Bumblebee,93%,219,2018,tt4701182,Bumblebee,2018,"Action,Adventure,Sci-Fi",7.0,64425.0,nm1325899,Travis Knight
2211,Bumblebee,93%,219,2018,tt9412718,Bumblebee,2018,"Comedy,Talk-Show",7.0,5.0,nm5741914,Chris Stuckmann
2212,Bumblebee,93%,219,2018,tt9435792,Bumblebee,2018,Talk-Show,7.4,51.0,\N,
2213,Wildlife,94%,189,2018,tt5929754,Wildlife,2018,Drama,7.0,11544.0,nm0200452,Paul Dano
2214,Searching,92%,227,2018,tt7668870,Searching,2018,"Drama,Mystery,Thriller",7.7,86787.0,nm3792134,Aneesh Chaganty
2215,Searching,92%,227,2018,tt8960908,Searching,2018,"Comedy,Talk-Show",3.8,6.0,nm5741914,Chris Stuckmann
2216,Tea With the Dames (Nothing Like a Dame),99%,81,2018,,,,,,,,
2217,A Fantastic Woman (Una mujer fantástica),93%,205,2018,,,,,,,,
2218,Shirkers,100%,60,2018,tt7472352,Shirkers,2018,Documentary,7.5,2600.0,nm0848893,Sandi Tan
2219,The Tale,99%,73,2018,tt4015500,The Tale,2018,"Drama,Mystery,Thriller",7.3,9434.0,nm2060706,Jennifer Fox
2220,Cold War (Zimna wojna),92%,214,2018,,,,,,,,
2221,Science Fair,99%,68,2018,tt7153434,Science Fair,2018,Documentary,7.7,272.0,"nm2448637,nm8201031",
2222,Night Comes On,100%,46,2018,tt7184124,Night Comes On,2018,Drama,6.7,352.0,nm0819079,Jordana Spiro
2223,Oh Lucy!,100%,46,2018,,,,,,,,
2224,Hannah Gadsby: Nanette,100%,44,2018,tt8465676,Hannah Gadsby: Nanette,2018,Comedy,8.4,6371.0,"nm3375354,nm0646019",
2225,Loveless (Nelyubov),94%,168,2018,,,,,,,,
2226,Burning (Beoning),94%,163,2018,,,,,,,,
2227,RBG,94%,161,2018,tt7689964,RBG,2018,"Biography,Documentary",7.5,7215.0,"nm3792517,nm1723335",
2228,Mandy,91%,221,2018,tt6998518,Mandy,2018,"Action,Fantasy,Horror",6.6,40433.0,nm0181903,Panos Cosmatos
2229,Blindspotting,94%,157,2018,tt7242142,Blindspotting,2018,"Comedy,Crime,Drama",7.4,15014.0,nm2788015,Carlos López Estrada
2230,Border (Gräns),96%,112,2018,,,,,,,,
2231,The Ballad of Buster Scruggs,91%,211,2018,tt6412452,The Ballad of Buster Scruggs,2018,"Comedy,Drama,Musical",7.3,79800.0,"nm0001053,nm0001054",
2232,"Love, Simon",91%,208,2018,tt5164432,"Love, Simon",2018,"Comedy,Drama,Romance",7.6,77649.0,nm0075528,Greg Berlanti
2233,"Love, Simon",91%,208,2018,tt8106608,"Love, Simon",2018,"Comedy,Talk-Show",7.0,8.0,nm5741914,Chris Stuckmann
2234,Zama,96%,103,2018,,,,,,,,
2235,You Were Never Really Here,89%,247,2018,,,,,,,,
2236,In Between,98%,61,2018,,,,,,,,
2237,Deadpool 2,83%,369,2018,tt5463162,Deadpool 2,2018,"Action,Adventure,Comedy",7.8,365050.0,nm0500610,David Leitch
2238,Deadpool 2,83%,369,2018,tt8424144,Deadpool 2,2018,"Comedy,Talk-Show",7.4,25.0,nm5741914,Chris Stuckmann
2239,Deadpool 2,83%,369,2018,tt8442158,Deadpool 2,2018,Comedy,8.7,6.0,\N,
2240,Deadpool 2,83%,369,2018,tt8442650,Deadpool 2,2018,Comedy,5.6,45.0,nm3766090,Doug Walker
2241,Deadpool 2,83%,369,2018,tt8881972,Deadpool 2,2018,Comedy,6.7,29.0,\N,
2242,Foxtrot,94%,135,2018,,,,,,,,
2243,Pick of the Litter,98%,52,2018,tt5644050,Pick of the Litter,2018,Documentary,7.6,525.0,"nm2274615,nm2944812",
2244,Annihilation,87%,279,2018,tt2798920,Annihilation,2018,"Adventure,Drama,Horror",6.9,218547.0,nm0307497,Alex Garland
2245,Annihilation,87%,279,2018,tt8053024,Annihilation,2018,"Comedy,Talk-Show",6.0,6.0,nm5741914,Chris Stuckmann
2246,Annihilation,87%,279,2018,tt8110862,Annihilation,2018,"Comedy,Talk-Show",8.4,20.0,nm1518150,Mike Stoklasa
2247,I Am Not a Witch,97%,72,2018,,,,,,,,
2248,The Cakemaker,98%,51,2018,,,,,,,,
2249,On Her Shoulders,98%,50,2018,tt7689484,On Her Shoulders,2018,"Biography,Documentary",7.4,253.0,nm5221728,Alexandria Bombach
2250,Sweet Country,96%,90,2018,,,,,,,,
2251,"Hale County This Morning, This Evening",97%,63,2018,tt6634646,"Hale County This Morning, This Evening",2018,Documentary,6.4,919.0,nm8840476,RaMell Ross
2252,Thunder Road,98%,43,2018,tt7738450,Thunder Road,2018,"Comedy,Drama",7.1,6719.0,nm3526993,Jim Cummings
2253,Ryuichi Sakamoto: Coda,98%,42,2018,,,,,,,,
2254,Marlina the Murderer in Four Acts,98%,41,2018,,,,,,,,
2255,Leaning Into the Wind,98%,41,2018,,,,,,,,
2256,To All the Boys I've Loved Before,97%,61,2018,tt3846674,To All the Boys I've Loved Before,2018,"Drama,Romance",7.3,57146.0,nm0426287,Susan Johnson
2257,Ralph Breaks the Internet,88%,247,2018,tt5848272,Ralph Breaks the Internet,2018,"Adventure,Animation,Comedy",7.2,70754.0,"nm0601781,nm1601882",
2258,Ralph Breaks the Internet,88%,247,2018,tt9167490,Ralph Breaks the Internet,2018,Talk-Show,7.6,98.0,\N,
2259,Rodents of Unusual Size,98%,40,2018,,,,,,,,
2260,Lean on Pete,91%,179,2018,,,,,,,,
2261,Filmworker,96%,75,2018,,,,,,,,
2262,Beast,93%,135,2018,tt6463468,Beast,2018,"Drama,Mystery",5.7,13.0,nm4758695,Ben Strang
2263,Western,96%,69,2018,tt8505702,Western,2018,"Comedy,Fantasy,Horror",6.3,16.0,nm5614790,Maccio Capatonda
2264,Custody (Jusqu'à la garde),94%,109,2018,,,,,,,,
2265,Blaze,95%,85,2018,tt6443294,Blaze,2018,"Biography,Drama,Music",6.8,1121.0,nm0000160,Ethan Hawke
2266,The Endless,93%,117,2018,,,,,,,,
2267,Bisbee '17,96%,50,2018,tt7520286,Bisbee '17,2018,"Documentary,Western",7.1,166.0,nm1914992,Robert Greene
2268,Support the Girls,93%,111,2018,tt6859352,Support the Girls,2018,"Comedy,Drama",6.5,4022.0,nm1216004,Andrew Bujalski
2269,Robin Williams: Come Inside My Mind,96%,46,2018,tt7689966,Robin Williams: Come Inside My Mind,2018,"Biography,Comedy,Documentary",8.0,4567.0,nm0954912,Marina Zenovich
2270,CAM,94%,86,2018,,,,,,,,
2271,Hearts Beat Loud,91%,147,2018,tt7158430,Hearts Beat Loud,2018,"Comedy,Drama,Music",6.9,5780.0,nm1417640,Brett Haley
2272,Revenge,92%,119,2018,tt8315048,Revenge,2018,"Documentary,Reality-TV",7.2,21.0,\N,
2273,Revenge,92%,119,2018,tt8815444,Revenge,2018,"Crime,Drama,Mystery",9.1,350.0,nm0593576,Martha Mitchell
2274,Journey's End,93%,94,2018,,,,,,,,
2275,Private Life,93%,92,2018,tt5536610,Private Life,2018,Drama,7.3,9227.0,nm0420982,Tamara Jenkins
2276,American Animals,88%,193,2018,tt6212478,American Animals,2018,"Biography,Crime,Drama",7.0,26721.0,nm1717925,Bart Layton
2277,Colette,88%,192,2018,tt5437928,Colette,2018,"Biography,Drama,History",6.8,10234.0,nm0922903,Wash Westmoreland
2278,Tully,85%,254,2018,tt5610554,Tully,2018,"Comedy,Drama,Mystery",7.0,38338.0,nm0718646,Jason Reitman
2279,Creed II,84%,271,2018,tt6343314,Creed II,2018,"Drama,Sport",7.3,59908.0,nm4023702,Steven Caple Jr.
2280,Creed II,84%,271,2018,tt9287446,Creed II,2018,Talk-Show,8.6,25.0,\N,
2281,Creed II,84%,271,2018,tt9296152,Creed II,2018,"Comedy,Talk-Show",6.2,12.0,nm5741914,Chris Stuckmann
2282,Dark Money,95%,41,2018,tt6633182,Dark Money,2018,Documentary,7.1,583.0,nm3141066,Kimberly Reed
2283,In Fabric,95%,40,2018,tt7464188,In Fabric,2018,"Comedy,Horror",7.0,530.0,nm3270827,Peter Strickland
